Customer id,Total chats,Total calls,Total Mails,Avg Chat Rating,Avg Call Rating,Avg Mail Rating,Call support,Total escallation,IM / VM,ALR
74461,268,31,56,2.91,2.22,3.29,0,9,12,0
74603,480,283,56,3.92,2.83,3.5,1,1,7,0
74834,487,244,56,3.12,3.17,1.01,0,17,5,0
70135,198,210,56,1.52,4.39,2.3,1,43,40,1
73766,419,204,56,4.73,3.38,4.95,1,43,29,1
74049,159,245,56,4.15,3.15,2.98,0,14,80,1
74346,76,229,56,2.97,3.78,2.37,0,3,12,1
70527,256,232,57,4.08,1.7,4.43,1,7,97,1
74898,239,128,57,2.67,1.16,3.65,1,15,78,0
74930,172,292,57,2.04,2.38,3.44,1,0,25,0
70536,77,84,57,2.16,1.13,2.93,1,2,39,1
73660,331,29,57,1.77,3.5,4.54,1,49,5,1
74919,335,214,57,3.87,3.33,1.73,1,37,46,1
70291,46,153,58,3.69,1.11,3.46,0,30,36,1
72524,266,185,58,2.17,2.06,1.4,0,24,41,0
72964,436,208,58,2.02,1.88,3.52,0,9,21,0
73143,58,60,58,3.16,3.65,4.2,0,12,22,0
70156,458,21,58,3.46,4.94,4.68,1,22,25,1
72340,273,258,58,1.31,2.29,4.46,1,8,48,1
74845,345,165,58,4.18,4.51,1.78,0,33,57,1
70630,265,86,59,1.17,3.44,4.98,1,12,71,1
74746,358,23,59,3.14,4.28,4.65,0,48,11,0
74977,413,125,59,4.48,2.1,3.46,1,45,37,0
70774,450,146,59,1.11,4.74,1.84,0,28,11,1
71005,27,267,59,1.57,4.67,4.31,0,21,61,1
72743,42,141,59,4.71,2.45,1.76,0,4,87,1
74390,245,135,59,1.83,3.44,1.84,0,29,46,1
74883,37,198,59,1.58,1.49,2.89,0,30,0,1
70441,478,300,60,3.63,1.38,1.97,1,12,44,1
74795,25,254,60,4.74,4.25,3.76,0,22,7,0
71561,260,274,60,4.88,4.32,4.58,0,4,88,1
72873,115,134,60,4.14,4.65,4.12,0,44,55,1
72899,21,13,60,3.75,1.1,3.98,1,7,78,1
73711,451,270,60,1.35,3.87,4.21,1,12,90,1
73997,459,298,60,4.08,3.68,2.24,1,26,68,1
70199,74,13,61,2.59,3.62,3.82,0,13,11,1
71991,460,103,61,1.43,4.13,3.9,0,8,100,0
72116,40,95,61,4.51,1.06,2.53,0,24,57,0
73855,108,69,61,3.41,4.95,4.27,0,10,65,0
72089,398,172,61,4.18,3.08,4.78,1,18,41,1
74365,203,171,61,1.1,1.2,3.31,0,35,10,1
70024,120,30,62,1.75,2.07,1.93,0,40,86,1
72457,139,199,62,2.17,4.7,3.03,0,11,23,0
72845,277,15,62,1.19,3.11,1.38,0,46,3,0
73074,346,90,62,4.76,4.81,3.82,1,46,24,0
73773,196,224,62,1.55,4.64,4.6,1,16,66,0
70818,106,278,62,2.9,3.84,3.37,0,23,26,1
73017,44,164,62,3.56,4.12,4.91,0,33,50,1
73038,395,210,62,2.78,4.14,1.27,1,50,84,1
73559,265,286,62,2.24,3.74,4.03,1,5,85,1
74517,386,286,62,1.72,4.89,3.13,1,48,47,1
74623,176,73,62,1.98,2.64,3.87,1,49,75,1
74853,316,254,62,2.71,4.01,2.82,1,39,18,1
70300,197,225,63,3.26,1.57,2.69,0,44,16,1
70747,196,119,63,1.91,1.42,4.63,0,3,78,1
71155,37,31,63,1.72,2.83,2.96,0,23,75,0
71618,192,54,63,2.43,3.05,4.3,0,50,69,0
71758,231,16,63,3.34,1.27,2.45,1,3,77,0
73132,437,51,63,1.24,4.68,4.75,1,0,91,0
73167,38,171,63,1.44,2.29,4.03,1,31,69,0
73232,307,194,63,2.18,4.97,3.19,0,27,1,0
74991,439,241,63,1.99,2.7,1.77,1,47,66,0
71901,91,286,63,2.98,1.38,1.86,0,22,38,1
72490,102,226,63,4.06,4.16,3.1,0,37,80,1
72685,260,61,63,4.26,2.43,2.37,1,47,86,1
71411,145,96,64,2.78,1.74,3.4,1,24,75,0
73293,205,211,64,2.92,2.17,3.19,0,25,99,0
73868,296,214,64,3.72,1.03,4.98,1,43,78,0
70789,284,115,64,1.83,2.78,3.92,0,34,15,1
72349,379,175,64,1.5,4.31,3.03,0,37,51,1
73568,405,23,64,1.09,1.52,2.89,1,5,4,1
73714,209,104,64,2.8,4.02,2.63,0,43,88,1
74239,258,102,64,4.46,3.35,1.46,1,48,54,1
70921,254,60,65,1.58,1.79,3.07,0,37,99,1
71185,138,201,65,4.27,4.78,3.81,1,5,87,0
72750,410,30,65,3.08,2.87,1.77,0,46,65,0
74053,323,277,65,1.59,2.96,4.91,1,23,56,0
74063,96,265,65,2.22,3.45,3.76,0,47,13,0
74418,326,32,65,4.43,3.22,1.09,1,2,52,0
71455,268,207,65,4.94,4.41,3.08,1,43,79,1
73754,489,261,65,3.71,3.08,3.59,0,11,27,1
74076,205,300,65,1.35,2.32,3.71,0,20,4,1
74645,335,209,65,3.09,1.99,4.8,1,44,74,1
70266,266,251,66,3.85,2.83,4.69,0,0,54,1
70540,114,265,66,4.6,4.29,1.45,0,16,87,1
70989,318,65,66,2.98,3.62,4.66,0,46,97,1
71012,482,26,66,2.62,1.64,3.96,0,5,57,1
71760,469,82,66,3.7,2.16,1.97,0,28,54,0
72977,426,206,66,1.05,4.06,1.5,0,45,26,0
74735,190,222,66,4.71,1.38,4,1,30,19,0
71575,224,207,66,1.03,3.24,4.93,0,42,21,1
71996,45,284,66,4.11,1.59,4.54,0,22,61,1
72179,224,124,66,4.91,3.07,4.28,1,4,12,1
70925,159,105,67,4.23,3.96,4.18,1,5,0,1
72048,95,207,67,4.13,1.05,3.44,0,37,35,0
72693,318,43,67,3.94,2.69,4.94,1,48,45,0
73296,294,169,67,3.87,1.54,1.09,0,11,68,0
73340,191,15,67,3.81,1.92,1.68,0,24,70,0
74197,25,298,67,2.53,3.78,3.43,1,18,42,0
71586,489,29,67,3.88,4.56,4.08,1,9,44,1
72570,384,101,67,1.43,3.59,1.98,1,5,61,1
72574,10,192,67,1.22,4.28,4.68,1,32,42,1
73260,400,75,67,2.91,2.68,4.54,0,16,68,1
73402,190,26,67,4.58,3.43,4.24,1,35,1,1
73730,336,122,67,2.44,2.26,3.33,0,8,3,1
73950,109,63,67,4.16,4.79,3.1,0,21,75,1
74216,205,60,67,3.94,2.65,1.43,0,35,50,1
74905,76,256,67,3.48,4.53,4.95,0,33,49,1
72437,13,64,68,4.71,4.81,2.27,1,11,29,0
72564,361,290,68,3.34,2.38,1.69,0,26,24,0
74511,358,262,68,2.24,3.08,4.63,1,44,86,0
70895,497,181,68,3.42,2.32,1.54,1,18,78,1
71681,211,269,68,1.81,4.31,2.85,0,26,2,1
71771,155,158,68,1.92,3.2,4.45,0,23,69,1
71913,434,89,68,3.35,4.13,2.86,0,36,53,1
73024,275,249,68,2.13,4.11,2.11,0,34,90,1
74380,195,298,68,3.7,4.27,1.52,1,21,61,1
74574,441,128,68,3.38,3.71,2.87,0,33,20,1
71638,413,288,69,3.64,4.89,3.03,1,2,2,0
71667,249,217,69,1.02,2.89,3.36,0,19,13,0
71775,77,56,69,1.83,1.66,1.21,0,17,21,0
73215,402,14,69,3.13,3.84,3.14,0,26,57,0
70296,144,160,69,3.37,2.39,3.81,1,30,68,1
72770,160,203,69,3.9,4.47,2.82,1,49,25,1
73642,180,287,69,4.78,1.11,1.28,0,12,60,1
73835,202,242,69,1.77,4.04,3.23,0,4,83,1
74030,282,99,69,4.91,1.98,4.23,0,17,71,1
73268,421,277,70,3.46,2.91,3.36,1,4,20,0
73690,372,26,70,1.88,4.51,1.3,1,36,60,0
74255,304,245,70,1.98,4.32,2.76,1,3,7,0
74542,462,111,70,1.43,3.19,2.39,1,25,6,0
74859,353,111,70,4.71,1.93,3.59,1,28,20,0
71132,157,157,70,3.26,2.99,3.22,1,38,63,1
71879,336,126,70,2.56,3.51,1.52,0,28,70,1
70127,62,176,71,2.03,1.09,1.25,0,4,6,1
70809,240,276,71,3.59,3.5,1.25,1,29,12,1
71044,319,98,71,1.15,3.41,4.18,0,22,65,0
71811,349,109,71,3.62,4.18,3.59,0,17,88,0
71865,236,39,71,3.16,4.51,3.89,1,41,46,0
72404,40,96,71,2.01,1.96,3.24,1,34,71,0
70392,22,79,71,4.91,2.04,2.14,0,34,78,1
70471,161,83,71,4.13,2.09,4.9,1,37,64,1
71542,454,8,71,1.93,3.57,4.2,1,2,81,1
73389,315,196,71,4.35,4.93,4.53,0,48,29,1
70964,407,44,72,2.62,4.01,4.94,1,1,73,1
71461,448,179,72,2.45,3.94,3.27,1,25,15,0
72668,284,126,72,4.33,1.76,4.19,0,50,64,0
73033,280,90,72,2.08,1.72,4.72,1,11,61,0
73256,198,14,72,4.96,2.96,3.55,0,14,56,0
73449,72,199,72,2.98,2.37,4.8,0,42,70,0
73863,320,27,72,4.13,3.81,2.63,0,44,73,0
71505,99,53,72,2.79,1.83,2.15,0,27,0,1
73330,424,260,72,3.38,4.97,4.6,1,9,56,1
73929,198,286,72,4.3,2.61,1.24,1,11,51,1
74074,121,233,72,4.82,4.57,4.38,0,8,3,1
70033,389,97,73,4.91,1.88,3.4,1,2,77,1
72214,66,247,73,1.83,1.38,4.25,1,23,22,0
72980,78,171,73,2.62,1.69,3.56,0,47,46,0
73261,340,82,73,4.24,2.37,1.96,1,25,45,0
73315,450,266,73,1.21,3.52,3.79,1,50,91,0
74701,390,165,73,2.68,2.5,2.47,1,46,53,0
71457,196,231,73,4.4,3.78,1.55,0,18,68,1
73213,399,115,73,4.5,2.73,2.94,0,2,35,1
73329,26,207,73,3.32,3.68,4.73,0,33,66,1
74888,463,56,73,2.63,1.14,4.91,0,26,95,1
71335,19,109,74,2.48,4.28,3.75,1,4,81,0
72654,202,244,74,3.21,1.88,1.09,0,36,75,0
72712,142,152,74,2.89,1.26,4.58,0,11,25,0
73116,317,62,74,4.43,1.07,2.04,1,2,85,0
73393,329,203,74,2.24,1.97,4.66,1,12,27,0
72764,248,18,74,2.88,2.07,3.5,0,6,65,1
72871,433,203,74,4.79,4.95,1.7,1,39,78,1
73921,212,50,74,2.86,2.96,1.42,0,5,47,1
74130,228,282,74,3.87,1.13,2.85,0,30,46,1
70082,488,49,75,4.06,3.48,1.04,1,15,35,1
70433,485,57,75,2.93,4.94,4.51,0,37,56,1
70618,127,270,75,2.75,4.28,2.07,0,31,14,1
70915,342,248,75,3.63,1.27,3.53,1,5,53,1
70983,299,190,75,1.39,4.91,1.65,1,44,54,1
71215,305,99,75,4.46,1.31,2.97,1,19,5,0
73016,452,215,75,2.33,1.17,1.3,0,43,92,0
73833,114,149,75,4.34,1.6,2.84,1,0,35,0
71690,105,25,75,4.97,2.32,3.08,1,8,54,1
74439,43,47,75,2.86,2.62,1.03,1,31,71,1
70232,169,49,76,4.61,2.75,4.74,1,3,63,1
70362,69,44,76,2.07,4.69,4.95,1,22,15,1
70825,408,287,76,4.56,4.59,4.77,0,9,57,1
71033,24,18,76,2.88,4.12,4.68,1,36,75,1
72192,358,106,76,1.47,1.87,4.39,1,20,29,0
73034,103,106,76,1.68,1.91,3.82,1,48,49,0
73391,392,254,76,1.11,2.07,3.44,0,10,25,0
74844,140,20,76,1.33,4.06,3.15,1,32,5,0
70349,253,195,76,2.99,2.12,3.88,1,13,59,1
70495,119,193,76,2.19,2.23,4.53,1,3,4,1
72271,430,104,76,3.53,4.22,2.9,0,40,81,1
73188,466,144,76,3.38,3.49,2.83,1,46,86,1
73965,449,156,76,2.95,4.83,4.11,1,40,59,1
71000,201,63,77,1.86,1.3,4.46,1,26,65,1
71837,55,145,77,2.11,4.4,4.45,1,5,92,0
74375,497,294,77,1.37,3.35,3.62,1,25,77,0
74724,316,46,77,1.26,2.83,1.23,1,8,69,0
70420,366,247,77,2,2.29,2.81,0,9,4,1
71716,46,54,77,1.89,4.68,3.14,0,43,65,1
73742,232,203,77,1.24,2.41,2.82,0,47,7,1
71994,183,86,78,2.23,1.19,2.62,1,41,0,0
73969,30,175,78,2.26,4.63,4.85,0,3,68,0
70455,81,36,78,1.99,2.51,1.37,0,26,73,1
72269,365,248,78,4.39,3.56,2.51,1,23,67,1
73140,169,205,78,1.12,1.32,3.45,1,27,55,1
73414,272,45,78,4.44,4.65,2.41,1,46,67,1
73457,290,126,78,4.5,4.66,2.76,1,27,13,1
73847,420,201,78,2.37,4.11,1.51,1,17,17,1
70738,113,116,79,3.7,1.8,1.83,1,34,82,1
70816,167,51,79,4.94,1.16,3,0,25,21,1
71028,342,233,79,2.77,4.85,4.58,1,34,43,1
71095,86,176,79,4.92,3.92,2.13,0,4,33,0
70231,120,57,79,3.27,4.79,3.17,0,28,36,1
70530,53,117,80,1.29,2.47,4.25,0,12,39,1
72799,282,165,80,4.79,2.35,2,0,19,63,0
73185,361,104,80,1.12,3.9,3.26,1,50,75,0
74145,326,138,80,1.3,4.22,3.18,0,43,48,0
71261,477,83,80,4.57,4.62,2.64,1,50,39,1
71857,276,203,80,4.1,4.2,3.25,1,44,47,1
72138,465,203,80,2.58,3.55,1.08,0,23,77,1
72612,301,280,80,4.67,1.85,4.87,1,34,70,1
73012,397,54,80,3.92,3.2,2.48,0,26,62,1
71036,225,225,81,4.68,4.43,2.82,0,48,95,1
71442,132,187,81,3.35,1.85,1.98,0,31,99,0
72390,142,160,81,4.73,4.02,3.96,0,10,86,0
74642,41,229,81,4.23,4.25,2.48,0,23,0,0
70419,38,78,81,3.71,1.36,4.7,0,15,7,1
71873,57,160,81,3.79,4.02,3.52,1,25,55,1
72112,205,68,81,1.32,3.77,4.34,1,43,100,1
73091,27,268,81,4.16,3.16,1.42,0,44,87,1
73157,370,38,81,1.86,3.3,1.35,0,42,6,1
73702,307,223,81,1.75,1.11,2.7,1,9,65,1
70878,441,99,82,3.56,1.43,3.73,1,24,29,1
73441,286,31,82,2.78,2.1,1.34,0,31,56,0
74609,397,169,82,3.72,1.58,4.67,1,42,53,0
70886,111,102,82,4.16,2.08,1.82,0,24,77,1
72422,480,197,82,2.48,1.67,2.79,1,15,89,1
72436,456,105,82,2.74,3.14,3.63,0,12,54,1
73902,492,238,82,1.21,4.75,1.19,1,47,39,1
74444,105,74,82,1.58,1.14,4.54,0,34,1,1
73989,77,25,83,3.17,2.41,2.55,1,3,59,0
74209,397,255,83,2.99,2.59,1.71,0,42,7,0
70305,217,285,83,1.93,1.04,3.73,0,12,44,1
70341,142,159,83,2.2,4.21,1.56,1,0,2,1
70622,482,42,83,3.39,2.33,4.32,1,8,58,1
71119,452,147,83,4.4,3.49,2.92,0,1,24,1
71182,334,55,83,3.6,1.76,2.99,1,20,65,1
71534,473,293,83,1.43,4.89,1.6,0,45,11,1
72549,75,107,83,1.27,3.87,3.76,1,23,28,1
74302,337,70,83,3.61,3.46,3.87,1,42,66,1
74460,206,182,83,1.01,2.22,3.03,0,17,49,1
70665,141,107,84,3.51,3.71,2.67,1,34,93,1
70752,390,143,84,2.01,3.78,4.14,0,31,79,1
70981,158,109,84,3.69,2.68,1.46,0,47,69,1
73178,53,230,84,2.89,3.6,3.03,1,41,9,0
73791,175,28,84,2.58,3.74,3.86,0,45,50,0
73802,471,217,84,1.1,2.41,2.85,0,18,70,0
70636,171,189,84,2.02,1.12,2.64,1,21,73,1
72171,85,289,84,4.29,4.64,3.23,1,13,68,1
72250,132,186,84,4.15,4.19,1.98,0,1,43,1
72607,170,275,84,4.1,3.66,4.25,1,42,51,1
74013,383,65,84,1.28,2.55,2.79,1,40,61,1
74462,304,72,84,2.54,2.05,3.36,0,17,71,1
74470,387,152,84,4.23,4.92,3.96,1,12,56,1
74738,126,25,84,2.38,2.28,1.17,0,44,12,1
70845,263,32,85,4.39,4.84,2.41,0,32,50,1
71487,483,123,85,2.45,1.07,2.74,0,49,72,0
72699,87,11,85,2.8,3.62,4.4,0,13,3,0
72906,429,51,85,2.88,1.21,4.09,1,46,68,0
72915,49,9,85,2.66,3.95,1.86,1,9,33,1
73289,17,170,85,4.07,2.18,1.86,0,37,83,1
73443,97,156,85,1.26,2.12,2.08,1,27,18,1
74068,258,162,85,1.07,3.53,4.83,0,8,38,1
70365,369,171,86,3.87,4.6,3.62,1,43,47,1
71509,34,258,86,2.95,4.68,4.79,0,8,42,0
71809,12,72,86,1.62,3.33,3.07,0,16,49,0
72984,429,99,86,2.04,1.37,1.83,0,4,85,0
73347,186,29,86,1.12,2.68,1.03,1,12,25,0
73828,477,227,86,1.81,1.46,4.54,1,37,19,0
74766,453,250,86,3.64,1.64,3.95,1,0,13,0
70225,467,207,86,1.99,3.81,2.06,1,32,13,1
71789,315,113,86,3.44,2.27,2.13,1,39,31,1
72025,75,105,86,3.29,2.05,1.04,1,36,86,1
72683,24,297,86,2.36,1.69,1.53,1,2,53,1
72703,476,126,86,1.04,1.41,3.69,0,17,28,1
72767,21,55,86,1.73,3.13,2.31,1,39,55,1
72930,45,139,86,2.1,4.61,2.44,0,46,26,1
74714,297,169,86,2.97,2.57,1.53,0,33,35,1
74902,100,127,86,4.47,4.81,3.26,0,2,93,1
74473,152,243,87,3.57,2.84,1.16,0,26,88,0
70413,490,144,87,3.69,3.02,2.41,1,45,20,1
70696,196,42,87,4.6,3.6,1.77,1,3,55,1
70950,268,133,87,4.49,2.01,4.31,1,16,44,1
71496,138,169,87,4.7,4.74,2.14,1,25,21,1
73608,347,269,87,1.03,2.44,1.25,1,31,58,1
74116,368,225,87,3.34,3.94,1.36,1,16,53,1
70918,22,168,88,4.65,4.71,1.36,0,25,75,1
71580,121,292,88,4.91,2.57,3.75,1,7,17,0
73717,425,40,88,3.48,4.78,3.59,0,7,14,0
70662,339,85,88,4.5,1,1.73,1,0,41,1
71433,273,212,88,1.77,2.99,2.54,0,30,82,1
72212,129,6,88,1.49,4.59,2.77,0,29,97,1
72302,379,206,88,1.88,3.5,2.11,1,33,4,1
72495,75,80,88,4.52,1.85,1.88,1,45,89,1
72839,48,172,88,2.96,3.52,1.94,1,35,20,1
73031,52,55,88,4.24,4.85,2.41,1,21,2,1
74927,187,25,88,2.08,1.83,2.17,1,2,27,1
70356,275,165,89,1.2,2.94,2.39,1,10,96,1
72575,449,230,89,1.47,3.49,1.77,1,24,37,0
72587,361,263,89,2.69,1.92,3.93,0,17,8,0
72762,338,183,89,3.58,3.66,4.95,0,3,40,0
70833,454,180,89,4.36,2.62,2.88,0,13,62,1
71524,189,104,89,1.23,1.33,3.27,1,4,13,1
72080,471,20,89,1.25,1.83,1.33,0,48,85,1
72090,134,66,89,3.07,3.66,4.36,0,30,13,1
74692,220,198,89,1.37,2.81,4.55,1,44,50,1
70042,141,257,90,4.8,4.61,2.05,1,48,30,1
70669,413,79,90,4.22,3.07,3.15,0,4,94,1
72072,404,279,90,4.79,4.68,3.17,1,26,28,0
72278,447,225,90,4.59,4.26,1.67,0,27,39,0
72627,404,280,90,4.86,3.69,3.08,0,47,57,0
70457,457,151,90,3.8,4.96,3.66,1,0,43,1
71885,280,184,90,3.97,2.28,3.91,1,0,60,1
72786,392,107,90,2.39,2.69,2.25,1,10,92,1
74622,300,188,90,1.49,3.56,2.29,1,39,28,1
70893,214,30,91,3.82,3.2,1.18,1,48,88,1
71499,194,187,91,2.66,4.42,4.95,1,42,77,0
71894,230,280,91,2.04,2.97,3.39,1,21,52,0
72718,143,160,91,1.88,4.28,1.24,0,49,62,0
70443,326,15,91,4.09,4.97,2.2,0,31,74,1
70728,76,44,91,3.87,1.69,4.5,0,20,89,1
71860,146,122,91,2.72,2.95,2.42,0,40,42,1
72880,121,162,91,1.31,4.75,4.88,0,1,64,1
73165,17,192,91,2.74,1.29,2.67,1,45,87,1
73248,262,257,91,2.73,4.96,2.09,0,20,76,1
70776,353,136,92,4.48,2.55,1.46,0,4,98,1
72467,193,36,92,3.62,3.41,4.92,1,24,5,0
73009,429,76,92,3.38,1.82,3.05,0,45,68,0
71027,344,280,92,2.45,2.29,3.92,0,32,32,1
73342,423,71,92,1.67,1.99,3.93,1,19,72,1
73830,235,278,92,1.76,2.22,1.75,1,41,100,1
74544,51,90,92,4.38,2.13,3.43,0,38,98,1
74618,36,129,92,3.55,2.73,3.68,0,48,47,1
74896,131,223,92,1.32,3.74,1.49,1,22,41,1
72389,389,6,93,4.67,1.6,2.96,0,39,53,0
73244,444,63,93,1.41,4.28,4.29,1,24,7,0
73876,248,162,93,2.45,2.73,3.54,0,10,80,0
73931,338,210,93,4.38,2.08,1.85,0,46,59,0
74388,107,249,93,3.88,2.73,1.99,1,40,74,0
74483,55,82,93,4.45,3.69,1.32,1,15,75,0
71263,132,292,93,4.06,1.07,2.08,1,19,93,1
71810,461,100,93,1.59,2.02,1.56,0,3,15,1
72240,57,47,93,4.46,2.84,4.25,1,6,45,1
73767,434,120,93,3.31,4.38,3.4,1,16,7,1
70711,68,137,94,2.17,1.41,3.89,0,27,41,1
70735,327,193,94,1.11,4.11,2.09,0,11,38,1
71397,70,248,94,1.64,2.14,2.28,1,48,54,0
71528,227,113,94,4.19,1.52,2.12,1,18,43,0
71522,371,112,94,4.9,3.34,3.82,1,29,27,1
73658,487,56,94,2.53,1.41,1.01,0,43,10,1
74122,498,109,94,1.77,4.27,3.57,1,44,48,1
74386,466,109,94,4.7,2.26,1.3,0,27,13,1
71038,163,42,95,3.18,4.83,4.01,1,39,18,1
74533,449,155,95,3.31,3.77,1.2,1,29,0,0
74552,297,23,95,3.01,4.91,2.39,0,48,88,0
70611,226,171,95,3.97,4.04,3.51,0,23,38,1
71062,151,285,95,1.67,2.6,1.49,0,45,76,1
72584,145,75,95,2.39,1.73,3.05,0,50,13,1
74809,451,133,95,4.37,2.48,4.11,0,35,41,1
70369,207,221,96,2.39,3.18,2.1,0,43,49,1
70647,233,300,96,4.19,3.04,1.6,0,26,72,1
71351,309,72,96,3.06,2.22,2.07,0,50,99,0
72919,256,140,96,4.33,4.66,3.89,0,31,68,0
73238,336,283,96,3.57,3.47,1.34,1,7,88,1
70213,11,145,97,2.64,2.41,3.63,0,48,91,1
70658,266,252,97,1.48,2.43,2.08,0,42,30,1
71348,374,12,97,3.28,1.22,1.24,0,38,73,0
72901,477,88,97,1.73,1.62,1.85,1,44,83,0
73285,47,254,97,4.44,3.39,1.94,1,1,39,0
73306,24,277,97,4.81,3.36,1.54,0,14,69,0
73365,422,242,97,1.6,4.2,4.73,1,36,59,0
71103,195,111,97,2.57,2.32,2.13,0,12,41,1
72912,134,205,97,2.82,2.23,3.88,1,5,45,1
73864,313,40,97,4.77,3.24,3.63,0,9,74,1
70786,305,168,98,2.3,3.91,4.02,0,47,94,1
73138,85,233,98,4.34,4.12,3.54,0,0,9,0
74489,101,52,98,3.6,1.57,1.38,0,37,5,0
74760,94,71,98,2.9,4.12,4.85,0,46,45,0
70258,138,231,98,1.68,4.46,3.18,1,34,23,1
70709,114,155,98,2.58,2.04,2.95,0,42,87,1
70130,268,182,99,4.38,1.56,2.71,1,37,91,1
72673,246,84,99,1.97,2.32,3.8,1,12,74,0
73627,90,145,99,3.39,3.1,4,0,12,45,0
74830,417,22,99,4.09,4.45,2.42,0,27,31,0
72154,210,250,99,2.38,1.29,3.7,0,35,16,1
73136,222,220,99,1.5,1.15,1.59,0,28,79,1
73179,327,56,99,3.86,2.23,3.04,1,39,35,1
73553,206,284,99,3.78,3.8,3.6,0,10,13,1
70228,414,161,100,3.29,2.63,3.03,1,8,81,1
73475,454,281,100,2.62,4.21,1.54,0,21,83,1
74776,295,211,100,4.88,1.34,2.1,0,14,55,1
71782,393,129,101,2.92,2.87,1.91,0,38,55,0
71890,444,17,101,3.28,2.13,2.83,1,0,21,0
72160,252,254,101,1.17,4.55,1.34,1,8,55,0
72446,79,88,101,4.33,4.79,3.37,0,24,45,0
73652,283,246,101,4.28,4.55,2.44,1,11,41,0
70197,456,210,101,2.47,2.46,2.85,0,13,42,1
71513,346,71,101,5,2.91,1.68,1,45,41,1
71821,248,286,101,3.17,4.77,5,0,13,5,1
73614,75,86,101,3.69,3.99,4.05,0,6,39,1
74073,48,141,101,4.59,3.06,2.04,1,45,4,1
74344,416,71,101,2.48,2.39,4.17,0,12,27,1
74521,277,294,101,3.79,3.69,4,1,28,97,1
70920,60,75,102,3.13,3.64,3.78,0,1,1,1
71124,26,212,102,3.39,4.7,4.01,1,34,9,0
71326,359,148,102,4.9,4.9,3.62,0,7,37,0
72238,300,39,102,3.98,2.27,4.72,0,35,72,0
73879,378,164,102,2.56,3.58,2.01,0,2,55,0
74659,450,190,102,3.62,2.65,1.38,0,4,17,0
70275,273,47,102,3.53,4.79,3.59,1,50,87,1
71589,57,285,102,3.11,2.33,2.53,1,39,87,1
72210,323,275,102,1.59,4.12,1.81,0,29,81,1
73899,297,119,102,2.1,4.05,3.98,1,9,61,1
74056,397,288,102,4.08,4.15,1.28,0,35,42,1
74178,67,153,102,1.36,1.6,2.62,0,49,97,1
74495,258,299,102,1.21,1.99,4.01,1,9,29,1
74632,117,145,102,1.12,2.29,4.2,1,12,95,1
74687,270,102,102,3.18,1.16,1.82,0,42,12,1
70157,178,281,103,2.95,1.75,2.7,1,21,24,1
70638,173,57,103,1.76,4.47,1.94,0,3,48,1
72242,211,205,103,2.35,3,2.21,0,25,83,0
73295,485,227,103,2.89,4.33,4,0,23,31,0
73796,489,58,103,4.62,3.82,1.89,1,26,43,0
74272,280,196,103,4.65,4.56,4.25,1,14,33,0
70674,64,220,103,2.77,1.27,1.86,1,18,43,1
71032,316,41,103,2.42,3.95,4,1,47,9,1
72995,97,27,103,4.98,3.4,2.92,0,13,62,1
73591,185,210,103,1.52,1.38,1.18,0,3,88,1
70023,157,121,104,2.23,4.36,2.61,1,6,97,1
73129,105,53,104,3.32,2.87,1.7,1,37,10,0
74731,494,187,104,1.9,3.21,3.4,0,11,0,0
71955,445,194,104,2.89,1.15,2.49,0,45,91,1
72342,247,162,104,1.21,2.65,1,0,11,78,1
72359,238,181,104,1.92,1.88,2.14,1,18,57,1
72456,405,152,104,3.77,4.99,2.44,1,8,24,1
72462,64,184,104,4.12,4.17,1.2,1,24,1,1
72771,204,36,104,4.81,1.32,4.34,0,50,84,1
70531,142,287,105,4.57,4.22,1.46,0,0,93,1
71444,164,205,105,3.07,3.84,4.86,0,5,60,0
72710,464,300,105,4.28,4.97,3.6,0,6,29,0
73114,56,128,105,2.65,4.82,4.95,1,11,40,0
73715,222,193,105,4.73,4.05,4.39,0,28,26,0
70105,189,129,105,2.34,3.85,1.31,1,28,22,1
70826,300,276,105,2.97,4.76,2.63,1,25,85,1
73915,355,191,105,1.92,1.24,2.84,0,9,4,1
73926,231,42,105,4.74,1.72,3.98,1,21,10,1
70563,349,14,106,3.08,3.54,1.72,1,49,79,1
71454,356,22,106,3.37,1.92,1.73,0,6,47,0
71745,156,236,106,4.32,3.9,3.95,0,4,41,0
74652,235,165,106,3.58,4.02,3.36,0,18,84,0
74843,66,53,106,3.86,4.58,2.96,1,42,52,0
70737,429,190,106,4.77,1.5,2.17,1,36,24,1
72272,360,208,106,2.65,2.23,1.58,0,22,84,1
72674,104,154,106,4.71,3.53,4.62,0,46,39,1
74214,359,90,106,1.05,3.1,4.41,1,1,89,1
70136,132,44,107,3.48,2.47,4.84,0,15,43,1
70572,97,9,107,3.56,1.8,1.23,0,30,87,1
72542,172,163,107,1.69,2.56,3.48,1,2,81,0
73310,27,122,107,1.2,2.74,1.36,0,21,71,0
74268,318,63,107,1.85,3.23,3.43,0,13,15,0
74924,439,275,107,3.61,4.31,2.99,0,28,43,0
70052,175,91,107,4.39,2.18,3.39,1,16,24,1
71321,500,222,108,4.07,1.64,3.21,0,9,66,0
71322,440,276,108,3.72,2.81,2.89,0,15,71,0
71423,495,240,108,2.95,3.1,2.38,1,0,25,0
72180,203,205,108,3.23,2.41,1.68,0,4,85,0
72754,430,300,108,2.32,4.39,1.88,0,13,14,0
